Ticker,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Return_Pct,Reason,Days_Held,TP_Price,SL_Price
1519,2023-05-15,2023-05-19,79.96,99.53,0.2362,🟢 停利,4,99.53,65.28
3661,2023-05-15,2023-05-23,1313.7,1579.1,0.1938,🟢 停利,6,1579.1,1114.64
2204,2023-05-15,2023-05-24,65.98,76.1,0.1455,🟢 停利,7,76.1,58.39
2382,2023-05-15,2023-05-25,94.37,104.17,0.0963,🟢 停利,8,104.17,87.02
3231,2023-05-15,2023-05-25,45.81,55.06,0.1938,🟢 停利,8,53.73,39.87
3037,2023-05-15,2023-05-25,146.93,167.02,0.129,🟢 停利,8,167.02,131.85
3017,2023-05-15,2023-05-26,169.42,200.17,0.1735,🟢 停利,9,200.17,146.35
2324,2023-05-16,2023-05-26,23.4,24.91,0.0576,🟢 停利,8,24.91,22.26
1519,2023-05-19,2023-05-29,95.95,116.45,0.2053,🟢 停利,6,116.45,80.58
3443,2023-05-24,2023-05-29,1234.17,1460.25,0.1751,🟢 停利,3,1460.25,1064.6
2618,2023-05-25,2023-05-30,27.21,29.97,0.094,🟢 停利,3,29.97,25.14
1504,2023-05-16,2023-06-02,42.32,48.28,0.1332,🟢 停利,13,48.28,37.84
2376,2023-05-26,2023-06-02,169.74,191.31,0.1193,🟢 停利,5,191.31,153.57
3231,2023-05-26,2023-06-02,57.7,66.51,0.1448,🟢 停利,5,66.51,51.09
2204,2023-05-25,2023-06-05,75.81,86.67,0.1355,🟢 停利,7,86.67,67.66
1519,2023-05-29,2023-06-05,109.54,133.6,0.2113,🟢 停利,5,133.6,91.5
2376,2023-06-02,2023-06-07,179.89,206.8,0.1417,🟢 停利,3,206.8,159.71
2376,2023-06-07,2023-06-12,192.8,225.52,0.1617,🟢 停利,3,225.52,168.27
2357,2023-05-16,2023-06-13,265.19,286.78,0.074,🟢 停利,20,284.86,250.43
2382,2023-06-05,2023-06-13,109.17,127.51,0.16,🟢 停利,6,127.51,95.42
3661,2023-05-23,2023-06-15,1518.81,1775.43,0.161,🟢 停利,17,1775.43,1326.34
3443,2023-05-29,2023-06-15,1408.4,1648.02,0.1621,🟢 停利,13,1648.02,1228.68
2618,2023-06-02,2023-06-15,31.91,35.62,0.1086,🟢 停利,9,35.62,29.13
3017,2023-05-30,2023-06-16,199.43,233.95,0.1651,🟢 停利,13,233.95,173.53
3231,2023-06-02,2023-06-16,65.44,76.43,0.16,🟢 停利,10,76.43,57.19
3037,2023-05-25,2023-06-26,162.22,166.69,0.0205,⚪ 時間到期,20,184.63,145.41
3231,2023-06-16,2023-07-03,73.27,87.53,0.1864,🟢 停利,9,87.53,62.58
2382,2023-06-15,2023-07-04,133.69,156.45,0.1622,🟢 停利,11,156.45,116.62
1519,2023-06-05,2023-07-05,130.33,116.62,-0.1113,⚪ 時間到期,20,157.06,110.29
2383,2023-06-13,2023-07-10,225.11,261.85,0.1553,🟢 停利,17,261.85,197.55
2368,2023-06-13,2023-07-11,131.75,157.32,0.1859,🟢 停利,18,157.32,112.57
2376,2023-06-12,2023-07-12,223.25,262.23,0.1666,🟢 停利,20,262.23,194.01
3231,2023-07-05,2023-07-12,98.76,116.18,0.1684,🟢 停利,5,116.18,85.69
2356,2023-06-15,2023-07-13,39.47,46.02,0.1581,🟢 停利,18,46.02,34.55
2382,2023-07-04,2023-07-13,149.42,181.62,0.2072,🟢 停利,7,175.85,129.59
3035,2023-07-10,2023-07-14,242.7,284.52,0.1643,🟢 停利,4,284.52,211.34
6669,2023-07-11,2023-07-14,1530.29,1832.78,0.1895,🟢 停利,3,1832.78,1303.42
3231,2023-07-12,2023-07-14,111.52,133.53,0.1892,🟢 停利,2,133.53,95.01
2618,2023-06-15,2023-07-17,35.64,33.16,-0.076,⚪ 時間到期,20,40.69,31.85
2610,2023-06-26,2023-07-17,25.62,23.09,-0.1049,🔴 停損,15,28.99,23.09
2356,2023-07-13,2023-07-17,45.82,54.38,0.1788,🟢 停利,2,54.38,39.4
3443,2023-06-16,2023-07-18,1611.86,1746.87,0.0764,⚪ 時間到期,20,1932.49,1371.38
3035,2023-07-14,2023-07-18,267.94,319.56,0.1845,🟢 停利,2,315.83,232.03
2383,2023-07-12,2023-07-20,276.29,320.51,0.1521,🟢 停利,6,320.51,243.13
3017,2023-07-03,2023-07-21,272.03,317.39,0.1588,🟢 停利,14,317.39,238.02
2382,2023-07-13,2023-07-24,181.8,213.51,0.1664,🟢 停利,7,213.41,158.09
3035,2023-07-18,2023-07-24,319.88,377.75,0.1728,🟢 停利,4,375.26,278.35
3035,2023-07-24,2023-07-27,378.13,312.29,-0.1798,🔴 停損,3,452.33,322.49
2301,2023-07-17,2023-07-31,126.36,152.36,0.1975,🟢 停利,10,152.36,106.86
1519,2023-07-17,2023-07-31,163.91,190.83,0.1563,🟢 停利,10,190.83,143.73
6669,2023-07-14,2023-08-02,1817.22,1552.79,-0.1514,🔴 停損,13,2169.79,1552.79
1519,2023-07-31,2023-08-02,190.14,164.16,-0.1425,🔴 停損,2,224.79,164.16
3231,2023-07-14,2023-08-04,129.95,108.57,-0.1702,🔴 停損,14,155.29,110.94
2356,2023-07-18,2023-08-04,60.91,52.42,-0.1452,🔴 停損,12,70.34,53.83
3706,2023-07-20,2023-08-10,43.35,36.88,-0.1552,🔴 停損,14,51.99,36.88
6285,2023-07-17,2023-08-15,106.43,106.77,-0.0036,⚪ 時間到期,20,122.29,94.53
2368,2023-07-21,2023-08-17,162.04,194.32,0.191,🟢 停利,18,194.32,137.83
2382,2023-07-24,2023-08-17,213.72,256.98,0.1942,🟢 停利,17,256.98,181.28
1519,2023-08-02,2023-08-22,175.58,216.38,0.2239,🟢 停利,13,216.38,144.98
3035,2023-07-27,2023-08-25,312.6,323.93,0.0291,⚪ 時間到期,20,398.43,248.23
2383,2023-07-31,2023-08-29,406.14,389.47,-0.0476,⚪ 時間到期,20,485.77,346.42
2301,2023-08-02,2023-08-31,138.91,124.39,-0.1107,⚪ 時間到期,20,181.52,106.94
2356,2023-08-04,2023-09-01,52.47,50.17,-0.0503,⚪ 時間到期,20,69.5,39.7
3231,2023-08-04,2023-09-01,108.68,102.91,-0.0596,⚪ 時間到期,20,152.47,75.84
3044,2023-08-10,2023-09-07,163.01,184.59,0.1246,⚪ 時間到期,20,201.94,133.81
2603,2023-08-15,2023-09-12,87.94,87.85,-0.0078,⚪ 時間到期,20,98.68,79.88
2382,2023-08-17,2023-09-14,244.25,217.2,-0.1168,⚪ 時間到期,20,318.38,188.66
3017,2023-08-17,2023-09-14,334.48,311.57,-0.0749,⚪ 時間到期,20,428.87,263.68
1519,2023-08-22,2023-09-19,211.99,191.97,-0.1006,⚪ 時間到期,20,272.79,166.39
6285,2023-08-29,2023-09-19,117.34,139.88,0.1839,🟢 停利,15,139.88,100.44
3533,2023-09-14,2023-09-21,857.53,778.45,-0.0984,🔴 停損,5,962.97,778.45
2345,2023-08-25,2023-09-22,473.7,448.55,-0.0596,⚪ 時間到期,20,567.15,403.61
3661,2023-08-31,2023-09-28,2471.12,2638.62,0.0605,⚪ 時間到期,20,2981.44,2088.38
3036,2023-09-21,2023-09-28,92.29,102.4,0.1019,🟢 停利,5,102.4,84.71
2408,2023-09-22,2023-09-28,72.97,67.2,-0.0854,🔴 停損,4,80.67,67.2
2368,2023-09-01,2023-10-02,208.2,207.03,-0.0124,⚪ 時間到期,20,253.16,174.48
3035,2023-09-01,2023-10-02,338.81,303.08,-0.1116,⚪ 時間到期,20,428.62,271.46
6285,2023-09-19,2023-10-03,135.99,121.27,-0.1143,🔴 停損,9,155.62,121.27
