Date,Equity
2023-05-22,198365.06206115652
2023-05-23,200684.5072783432
2023-05-24,202025.0881671685
2023-05-25,211023.4948480808
2023-05-26,212971.26110447463
2023-05-29,217433.36625024996
2023-05-30,215076.43022479373
2023-05-31,216491.57915796014
2023-06-01,220007.10252427892
2023-06-02,221943.42230550892
2023-06-05,220201.63451208087
2023-06-06,217971.79653835384
2023-06-07,221896.8855433717
2023-06-08,214246.5621355749
2023-06-09,221573.62560013155
2023-06-12,216794.56579024685
2023-06-13,221967.34841825016
2023-06-14,225424.0296328959
2023-06-15,234139.54788305637
2023-06-16,234961.78259619288
2023-06-19,233336.77766961043
2023-06-20,231948.31933890813
2023-06-21,235860.86898388327
2023-06-26,231072.3620276198
2023-06-27,219718.3313803931
2023-06-28,218668.4910899367
2023-06-29,221566.59947925687
2023-06-30,227417.42586398427
2023-07-03,236211.0076843034
2023-07-04,247546.94531436553
2023-07-05,242559.51037202845
2023-07-06,239645.67394992683
2023-07-07,236663.45938171766
2023-07-10,238217.40485266535
2023-07-11,247820.82479357632
2023-07-12,257988.36376289098
2023-07-13,262396.28465667466
2023-07-14,267884.5071768778
2023-07-17,270406.1739445805
2023-07-18,261802.19140357547
2023-07-19,252927.04114882465
2023-07-20,259489.4743652581
2023-07-21,271989.43834308215
2023-07-24,278539.2600403898
2023-07-25,273772.55253133335
2023-07-26,271180.08489761094
2023-07-27,272018.68799111864
2023-07-28,274681.8580487453
2023-07-31,254460.7525140505
2023-08-01,247424.40348417417
2023-08-02,225503.56194159223
2023-08-04,227090.8398720526
2023-08-07,241580.36559595625
2023-08-08,239496.1670344226
2023-08-09,238164.5161145969
2023-08-10,224513.81285838337
2023-08-11,228298.65490745855
2023-08-14,224356.76002812444
2023-08-15,229952.56172761452
2023-08-16,234238.2649990072
2023-08-17,237259.9161988292
2023-08-18,231706.37929913466
2023-08-21,232148.0649235055
2023-08-22,234650.3717620753
2023-08-23,235792.7816496889
2023-08-24,236866.9730542502
2023-08-25,235160.47971015272
2023-08-28,234432.4900653012
2023-08-29,234066.6977235251
2023-08-30,233585.5482867042
2023-08-31,233627.96248658455
2023-09-01,233163.52079931935
2023-09-04,233356.17061832166
2023-09-05,233557.48456752414
2023-09-06,234840.8331841943
2023-09-07,234987.62880834469
2023-09-08,234816.71239256978
2023-09-11,233331.03096239577
2023-09-12,233163.10138725754
2023-09-13,233495.38282512384
2023-09-14,234210.41560016002
2023-09-15,233413.85929112963
2023-09-18,231980.42984702127
2023-09-19,231435.01221430203
2023-09-20,229522.34580691502
2023-09-21,226505.22454379324
2023-09-22,225770.59581430053
2023-09-25,226533.16083789367
2023-09-26,227206.65231105933
2023-09-27,229330.1899812918
2023-09-28,229562.4189288641
2023-10-02,228335.90471716286
2023-10-03,228271.33372393457
2023-10-04,228735.6446931546
2023-10-05,230163.53273785676
2023-10-06,231512.29686061642
2023-10-11,230655.98201126512
2023-10-12,229738.13511095344
2023-10-13,230091.7104562096
2023-10-16,229959.11455300372
2023-10-17,228466.78394706824
2023-10-18,225327.4464589897
2023-10-19,225498.20373445953
2023-10-20,223850.66101535424
2023-10-23,222005.49362791548
2023-10-24,221536.37992243876
2023-10-25,221471.0149719824
2023-10-26,220015.97095244785
2023-10-27,219834.51548924396
2023-10-30,220773.95154544438
2023-10-31,219943.51076999778
2023-11-01,220205.41794371922
2023-11-02,221155.43481184286
2023-11-03,221534.9167249985
2023-11-06,222854.80077412515
2023-11-07,224115.64861431712
2023-11-08,225182.27040999147
2023-11-09,225417.42952371773
2023-11-10,222222.64346373602
2023-11-13,222082.421313607
2023-11-14,223044.57800114522
2023-11-15,222133.70911235956
2023-11-16,222203.1139795649
2023-11-17,224329.4180007074
2023-11-20,223837.0999817481
2023-11-21,224117.71027800898
2023-11-22,223865.43547564565
2023-11-23,222228.06863609736
2023-11-24,221590.27783197523
2023-11-27,218389.34724183482
2023-11-28,222579.12002817573
2023-11-29,225263.58734007826
2023-11-30,225769.31463547488
2023-12-01,226250.66533795014
2023-12-04,228872.62285785063
2023-12-05,229174.26844171362
2023-12-06,228430.13289671965
2023-12-07,229021.42451884344
2023-12-08,233393.72670068673
2023-12-11,226988.49938522332
2023-12-12,228220.574015039
2023-12-13,229740.46478578585
2023-12-14,231644.14482204046
2023-12-15,230674.31660579512
2023-12-18,227899.97332799278
2023-12-19,223488.8088471349
2023-12-20,224069.52349300124
2023-12-21,226188.79267147882
2023-12-22,225558.90965810177
2023-12-25,221657.5644029608
2023-12-26,223062.85715817788
2023-12-27,224928.8079465593
2023-12-28,225141.99873394647
2023-12-29,224336.61162829094
2024-01-02,221756.11902834562
2024-01-03,217514.11320655062
2024-01-04,217915.6510930128
2024-01-05,218178.80166386723
2024-01-08,217244.6882977871
2024-01-09,212885.0684660497
2024-01-10,211193.9544739172
2024-01-11,211716.51979241497
2024-01-12,211220.05986099393
2024-01-15,211341.56694059688
2024-01-16,212203.06634805704
2024-01-17,212368.7786502766
2024-01-18,212209.35120863983
2024-01-19,213829.1577925701
2024-01-22,217153.6022016157
2024-01-23,218340.2861803946
2024-01-24,217067.39642828732
2024-01-25,217001.76355323062
2024-01-26,213786.59924898014
2024-01-29,216081.1870079819
2024-01-30,219341.05245478696
2024-01-31,218746.63489241578
2024-02-01,224257.55699726538
2024-02-02,229565.58501799803
2024-02-05,231972.64549580088
2024-02-15,242881.15132267267
2024-02-16,236384.7977486837
2024-02-19,229523.98431274018
2024-02-20,227864.49208391766
2024-02-21,226685.4593637183
2024-02-22,228130.5846623889
2024-02-23,228616.3843340636
2024-02-26,228318.6827725166
2024-02-27,225030.83253227314
2024-02-29,229034.30199792172
2024-03-01,228738.48670381817
2024-03-04,231766.82346306305
2024-03-05,237236.71554335795
2024-03-06,242455.57657964484
2024-03-07,236739.1934221579
2024-03-08,225289.02324714238
2024-03-11,228030.82845882454
2024-03-12,232112.58027451005
2024-03-13,230285.28552170566
2024-03-14,221467.59849625552
2024-03-15,223093.41553763745
2024-03-18,230412.03205083954
2024-03-19,229571.72324096828
2024-03-20,227039.42333134686
2024-03-21,231058.08952801648
2024-03-22,230287.27223595447
2024-03-25,230582.23431656853
2024-03-26,223843.87190029415
2024-03-27,223254.9983003837
2024-03-28,222089.33350611734
2024-03-29,221772.8645948151
2024-04-01,221096.83037129132
2024-04-02,226796.5446038219
2024-04-03,227757.93753596483
2024-04-08,226670.85882819613
2024-04-09,230939.41989046804
2024-04-10,228556.97134258953
2024-04-11,225223.19479429783
2024-04-12,229521.09666420319
2024-04-15,221608.22886250072
2024-04-16,211405.0935409591
2024-04-17,219144.79400843944
2024-04-18,222027.55815420163
2024-04-19,213244.44251693675
2024-04-22,206424.9764480464
2024-04-23,206727.89387916506
2024-04-24,209956.80087561934
2024-04-25,208735.68595252163
2024-04-26,210298.7164452252
2024-04-29,210919.7641558925
2024-04-30,209620.85002836547
2024-05-02,208523.69238762202
2024-05-03,207761.75681384405
2024-05-06,207291.87422360847
2024-05-07,207542.5254650699
2024-05-08,206761.3243400742
2024-05-09,206008.61069832757
2024-05-10,206812.31728255306
2024-05-13,208213.2945132227
2024-05-14,207813.05406117282
2024-05-15,208685.2485627649
2024-05-16,215108.46125049551
2024-05-17,211717.4988385256
2024-05-20,209516.6448837943
2024-05-21,206457.53568442518
2024-05-22,208055.97350760965
2024-05-23,208378.47861640842
2024-05-24,212176.15615207795
2024-05-27,217536.22745932997
2024-05-28,221151.7876567362
2024-05-29,217743.91562237457
2024-05-30,216010.58359182597
2024-05-31,207840.08278389223
2024-06-03,208945.52438033582
2024-06-04,205208.7023817575
2024-06-05,207564.72292318317
2024-06-06,208318.26123948823
2024-06-07,209894.51156041288
2024-06-11,197994.87544809523
2024-06-12,195508.99539946546
2024-06-13,199830.53671976912
2024-06-14,203214.52520858776
2024-06-17,201270.25867875607
2024-06-18,203524.48324113758
2024-06-19,203527.03736886632
2024-06-20,206433.2225666007
2024-06-21,205816.1700779668
2024-06-24,201971.1047384932
2024-06-25,202751.3056451092
2024-06-26,202920.6288621013
2024-06-27,203842.5407649636
2024-06-28,204680.98919509418
2024-07-01,204089.90676696162
2024-07-02,202011.94071488
2024-07-03,203993.8140175457
2024-07-04,205646.64641352277
2024-07-05,204916.67468111473
2024-07-08,208827.8633427153
2024-07-09,209982.3142516511
2024-07-10,212641.65197761205
2024-07-11,213190.3156263688
2024-07-12,206691.50420999745
2024-07-15,208310.3750728186
2024-07-16,208089.50172926465
2024-07-17,207971.4571004602
2024-07-18,202403.9499935166
2024-07-19,197647.524649727
2024-07-22,188443.96977685732
2024-07-23,190086.52870736676
2024-07-26,188732.8695072021
2024-07-29,187429.1243737668
2024-07-30,188155.3870035651
2024-07-31,188103.750312451
2024-08-01,188941.967050212
2024-08-02,185893.9724367597
2024-08-05,182156.43038007672
2024-08-06,182233.68496678412
2024-08-07,182400.42567131275
2024-08-08,182213.3021442273
2024-08-09,182541.8406802754
2024-08-12,182767.51223619716
2024-08-13,182807.5319348981
2024-08-14,182748.20218859336
2024-08-15,183700.34065381094
2024-08-16,183780.4932444848
2024-08-19,183600.83692651326
2024-08-20,183880.86122194995
2024-08-21,183616.22376741393
2024-08-22,183622.5658984334
2024-08-23,183383.79079969888
2024-08-26,183850.46354221724
2024-08-27,183200.81184528107
2024-08-28,183731.42349582186
2024-08-29,183181.09949143857
2024-08-30,183147.3522036435
2024-09-02,182680.50127911617
2024-09-03,181468.5670477937
2024-09-04,176877.9187968552
2024-09-05,176734.36079948436
2024-09-06,176982.75454672892
2024-09-09,176829.37501264576
2024-09-10,175937.01181160964
2024-09-11,175419.62721983108
2024-09-12,176035.4734512944
2024-09-13,176156.28222993627
2024-09-16,176333.38839985913
2024-09-18,175900.53940462173
2024-09-19,176478.14676319243
2024-09-20,176522.40684515735
2024-09-23,176635.64120828707
2024-09-24,177003.7849275557
2024-09-25,176822.12104312194
2024-09-26,177089.04411274282
2024-09-27,178466.32545566786
2024-09-30,172625.94383640614
2024-10-01,173881.86196433962
2024-10-04,168078.79684048603
2024-10-07,173080.19798083388
2024-10-08,172567.713675217
2024-10-09,173956.1810468966
2024-10-11,172085.09526814916
2024-10-14,174839.27451618045
2024-10-15,175268.63691186561
2024-10-16,174798.30647141786
2024-10-17,175804.08607550917
2024-10-18,174777.9012512877
2024-10-21,177627.80127307508
2024-10-22,177401.54940168053
2024-10-23,176462.0553414485
2024-10-24,173843.95042847068
2024-10-25,176445.28891249074
2024-10-28,173164.81739416427
2024-10-29,168589.84210314797
2024-10-30,168259.1382586354
2024-11-01,166289.92108256562
2024-11-04,166057.13591967465
2024-11-05,166437.30849709563
2024-11-06,169208.58890454375
2024-11-07,171113.25299061625
2024-11-08,170414.6304888322
2024-11-11,169498.5868446036
2024-11-12,168870.82100819022
2024-11-13,167775.15765715495
2024-11-14,167798.49998202806
2024-11-15,166359.06014211432
2024-11-18,163673.93262142746
2024-11-19,165241.29911520332
2024-11-20,165080.8704284098
2024-11-21,166229.68973525768
2024-11-22,167003.80973736334
2024-11-25,165699.915337488
2024-11-26,164882.5429671011
2024-11-27,161556.26934911954
2024-11-28,160660.82465052995
2024-11-29,160858.8617892473
2024-12-02,161811.21876585917
2024-12-03,162626.80914532917
2024-12-04,163517.35591911463
2024-12-05,162987.9184624341
2024-12-06,163317.05662504863
2024-12-09,164640.53853474185
2024-12-10,162321.1095416889
2024-12-11,162327.76546853592
2024-12-12,163404.56530755872
2024-12-13,163364.6187350594
2024-12-16,162718.5976544122
2024-12-17,164391.40036785277
2024-12-18,164244.74898282316
2024-12-19,163102.76575588522
2024-12-20,160834.97994231
2024-12-23,162134.1539243098
2024-12-24,159230.3827024459
2024-12-25,160000.78141404677
2024-12-26,160583.70237235067
2024-12-27,162401.97361478332
2024-12-30,160507.31793525326
2024-12-31,161320.73452348277
2025-01-02,158468.2239722234
2025-01-03,158819.61669100734
2025-01-06,160131.8765428163
2025-01-07,159537.42859577364
2025-01-08,158973.05349251642
2025-01-09,153813.68932790906
2025-01-10,152743.7580920177
2025-01-13,148261.8603236431
2025-01-14,150129.42277268012
2025-01-15,149828.38673847445
2025-01-16,150290.6943298223
2025-01-17,150843.93254338804
2025-01-20,152492.74661108232
2025-01-21,152249.91451800585
2025-01-22,152615.1152503692
2025-02-03,151220.0928271698
2025-02-04,150714.40868855003
2025-02-05,150938.08083945702
2025-02-06,151472.5134556974
2025-02-07,150207.16540014299
2025-02-10,148553.54993257855
2025-02-11,149464.91831286746
2025-02-12,150644.42960740768
2025-02-13,151814.592891866
2025-02-14,150822.33408775114
2025-02-17,151283.249899158
2025-02-18,150487.2116933047
2025-02-19,150976.08415955157
2025-02-20,149259.86749625715
2025-02-21,150325.843292389
2025-02-24,150648.05876981962
2025-02-25,149659.33206768738
2025-02-26,148259.72701731208
2025-02-27,147121.3221076683
2025-03-03,144580.3244632415
2025-03-04,143838.4616342457
2025-03-05,144084.18008863667
2025-03-06,143236.64969656832
2025-03-07,143008.8178408453
2025-03-10,143861.09424183067
2025-03-11,143468.33104725156
2025-03-12,143154.26223706646
2025-03-13,142684.75630752367
2025-03-14,143492.01240284694
2025-03-17,143221.77286826103
2025-03-18,143142.76855654732
2025-03-19,143110.1077293356
2025-03-20,143350.15878205083
2025-03-21,143151.50175084837
2025-03-24,142714.17764451576
2025-03-25,142513.0256207521
2025-03-26,142609.25714845685
2025-03-27,142494.1809949005
2025-03-28,142203.6319096328
2025-03-31,141623.60968113923
2025-04-01,141979.2754687902
2025-04-02,141951.47757372155
2025-04-07,140802.60883805394
2025-04-08,140665.96646211937
2025-04-09,140452.16995652078
2025-04-10,140682.41444722688
2025-04-11,140706.61138553196
2025-04-14,140711.36144952558
2025-04-15,140694.9657816009
2025-04-16,140700.26580965173
2025-04-17,140675.92095974745
2025-04-18,140734.92371823484
2025-04-21,140718.72757759795
2025-04-22,140611.00823421485
2025-04-23,140780.9325660552
2025-04-24,140671.51204093033
