Date,Equity
2023-07-21,212970.7910668713
2023-07-24,217008.18138142128
2023-07-25,214150.00002509612
2023-07-26,213305.82429776023
2023-07-27,211687.611811399
2023-07-28,215129.48744741577
2023-07-31,200953.24147113363
2023-08-01,196693.49104194037
2023-08-02,180757.23488610212
2023-08-04,180944.7316120473
2023-08-07,189551.67960940293
2023-08-08,188889.88536015476
2023-08-09,187996.06910594358
2023-08-10,178596.94420770614
2023-08-11,180538.26367547465
2023-08-14,177004.73207304566
2023-08-15,179693.7371010996
2023-08-16,182703.2628168255
2023-08-17,184079.19671394973
2023-08-18,181326.92599047537
2023-08-21,181158.5628243388
2023-08-22,183003.13716969965
2023-08-23,184248.81330509996
2023-08-24,185932.72223050104
2023-08-25,184232.43483589686
2023-08-28,183347.9250715394
2023-08-29,182940.16409859617
2023-08-30,182732.86528107783
2023-08-31,182905.5940838696
2023-09-01,182516.98043366475
2023-09-04,182888.76597740452
2023-09-05,183298.23023015723
2023-09-06,183721.99982154925
2023-09-07,183500.20306436584
2023-09-08,183239.702007681
2023-09-11,181983.29661001166
2023-09-12,181936.38407792748
2023-09-13,182315.48735916696
2023-09-14,183048.55959044473
2023-09-15,183468.95666499616
2023-09-18,182719.76404600643
2023-09-19,182613.10611317467
2023-09-20,180409.91656609456
2023-09-21,178071.75719644982
2023-09-22,177930.76442223508
2023-09-25,178481.95940345936
2023-09-26,177927.2675287963
2023-09-27,178641.30076461763
2023-09-28,178410.2037795439
2023-10-02,178182.74894942786
2023-10-03,177947.63291868995
2023-10-04,177802.9901507887
2023-10-05,177836.1934862953
2023-10-06,177926.79250201213
2023-10-11,178099.01832355667
2023-10-12,178632.03804829234
2023-10-13,179065.43994569097
2023-10-16,178981.23495184316
2023-10-17,177664.03995113686
2023-10-18,175007.0434147433
2023-10-19,175156.29207918362
2023-10-20,173996.61041973144
2023-10-23,172962.21740232274
2023-10-24,172545.48095695864
2023-10-25,172487.9959238694
2023-10-26,171457.23287441212
2023-10-27,171099.21233515782
2023-10-30,172213.7261203863
2023-10-31,171488.79638498297
2023-11-01,171735.83867810902
2023-11-02,172656.290196301
2023-11-03,172988.83962492357
2023-11-06,174240.76443069405
2023-11-07,175316.49632659132
2023-11-08,176191.7443238782
2023-11-09,176780.43763443394
2023-11-10,174269.47296997017
2023-11-13,174196.79372030657
2023-11-14,174957.52499960357
2023-11-15,174221.98674504014
2023-11-16,173980.20465281783
2023-11-17,175418.1367060993
2023-11-20,175039.97081651504
2023-11-21,175253.15168344398
2023-11-22,175073.42577392058
2023-11-23,173790.37200866023
2023-11-24,173286.9684827593
2023-11-27,170794.83562782995
2023-11-28,173848.73691248335
2023-11-29,175188.75488293136
2023-11-30,175459.27391741148
2023-12-01,175574.44148998114
2023-12-04,175867.04544181627
2023-12-05,176898.17390644498
2023-12-06,174782.36289390372
2023-12-07,175133.37428868265
2023-12-08,178400.2491862323
2023-12-11,174490.7117217434
2023-12-12,177143.3126832144
2023-12-13,177579.49037210894
2023-12-14,178842.53907436747
2023-12-15,177819.5629620456
2023-12-18,177725.76929193578
2023-12-19,175517.49783005606
2023-12-20,176313.0308765013
2023-12-21,178365.84388184483
2023-12-22,178778.80792593714
2023-12-25,177327.21808492712
2023-12-26,179897.7317610192
2023-12-27,182325.73027451834
2023-12-28,181306.4369180071
2023-12-29,180169.32395613258
2024-01-02,178951.7492350799
2024-01-03,175687.48367309928
2024-01-04,175961.8594542949
2024-01-05,176148.95645683058
2024-01-08,175705.76479756393
2024-01-09,173692.0601555581
2024-01-10,172219.33790450313
2024-01-11,172326.91440034172
2024-01-12,171818.37470566184
2024-01-15,171156.0188767086
2024-01-16,171911.7736592265
2024-01-17,171958.6599914216
2024-01-18,172291.02866048992
2024-01-19,173193.06465902945
2024-01-22,176066.53437398994
2024-01-23,177271.62495677633
2024-01-24,176252.36349807415
2024-01-25,176147.58019611644
2024-01-26,174489.34680193008
2024-01-29,175698.30588703387
2024-01-30,177649.0592255229
2024-01-31,176908.65717100448
2024-02-01,180803.0184082588
2024-02-02,184162.26886514697
2024-02-05,185249.62527056076
2024-02-15,191296.27179970779
2024-02-16,188833.49575812544
2024-02-19,183702.11200770288
2024-02-20,181975.56081143697
2024-02-21,181044.8077269788
2024-02-22,182847.05232629622
2024-02-23,184121.51356849176
2024-02-26,184146.29738573747
2024-02-27,179938.89822892635
2024-02-29,182707.90305401667
2024-03-01,181808.3483986334
2024-03-04,184232.0267179637
2024-03-05,187874.96829711157
2024-03-06,192388.25579976273
2024-03-07,189218.9971668618
2024-03-08,181810.42588103615
2024-03-11,182173.18322406386
2024-03-12,185196.09203931823
2024-03-13,186634.1635071449
2024-03-14,178769.9565936493
2024-03-15,179399.38405009903
2024-03-18,185328.80513879927
2024-03-19,184100.0126308982
2024-03-20,182530.7381849085
2024-03-21,183465.09159237304
2024-03-22,181683.3102113093
2024-03-25,182484.95936490997
2024-03-26,178589.5005033096
2024-03-27,178441.7104318798
2024-03-28,177077.71440102073
2024-03-29,176698.64777463762
2024-04-01,175733.8260644303
2024-04-02,179819.61584883757
2024-04-03,180674.1022450985
2024-04-08,180049.18750792398
2024-04-09,182775.5047731536
2024-04-10,181126.81028672704
2024-04-11,178928.19717080865
2024-04-12,182535.64554268215
2024-04-15,178089.56701999923
2024-04-16,169925.13891268638
2024-04-17,177163.10159430333
2024-04-18,178971.29009255854
