Date,Equity
2023-08-18,199494.57812699937
2023-08-21,199649.10502785066
2023-08-22,200001.5993487142
2023-08-23,200378.26256948774
2023-08-24,200839.5475350002
2023-08-25,200240.85282641655
2023-08-28,199678.19340720872
2023-08-29,199785.50155229462
2023-08-30,199909.0967693519
2023-08-31,199846.2370354061
2023-09-01,199262.34520065197
2023-09-04,199591.39605135698
2023-09-05,199578.0549576118
2023-09-06,199965.31491486778
2023-09-07,199694.62980747758
2023-09-08,199273.28638152103
2023-09-11,198578.51692830966
2023-09-12,199058.52569533177
2023-09-13,199481.1318024791
2023-09-14,200375.48423595374
2023-09-15,200646.20127821996
2023-09-18,199202.06924798357
2023-09-19,198349.20139231862
2023-09-20,197253.2502209366
2023-09-21,195676.17994030094
2023-09-22,195251.1561043376
2023-09-25,195563.0677460293
2023-09-26,196206.16079484829
2023-09-27,197084.18648509897
2023-09-28,197689.24862403408
2023-10-02,196944.72171235355
2023-10-03,197094.45750314006
2023-10-04,197557.78566395113
2023-10-05,199038.25098601205
2023-10-06,199971.5797800719
2023-10-11,199151.1862211456
2023-10-12,198363.89599242757
2023-10-13,198665.78991732886
2023-10-16,198260.56166889617
2023-10-17,196975.13732265084
2023-10-18,194495.33932903068
2023-10-19,194566.1545340947
2023-10-20,193901.6767655082
2023-10-23,192893.85009911825
2023-10-24,192539.16843607172
2023-10-25,192514.83889091163
2023-10-26,191401.65239329223
2023-10-27,191002.57182139478
2023-10-30,192134.67301439465
2023-10-31,191284.10166600085
2023-11-01,191532.6466405334
2023-11-02,192515.13068396112
2023-11-03,192887.94037925825
2023-11-06,194131.9093001642
2023-11-07,195104.52567846823
2023-11-08,196186.53911260286
2023-11-09,196393.33330984937
2023-11-10,193598.6873217631
2023-11-13,193542.64402094603
2023-11-14,194375.97842769034
2023-11-15,192980.57663732278
2023-11-16,192994.7505515168
2023-11-17,194599.9000727359
2023-11-20,194141.73801171643
2023-11-21,194312.3297992039
2023-11-22,194238.08123444652
2023-11-23,192922.48354191505
2023-11-24,192202.02681571798
2023-11-27,189995.30557698105
2023-11-28,193287.09024852564
2023-11-29,193857.07045003222
2023-11-30,193677.04376764622
2023-12-01,193384.48252152375
2023-12-04,194214.52697841733
2023-12-05,196314.68281730148
2023-12-06,193961.8476211672
2023-12-07,194347.0327013866
2023-12-08,197970.49775833497
2023-12-11,193639.06154934806
2023-12-12,196577.12632856288
2023-12-13,197056.171287981
2023-12-14,198449.0314896192
2023-12-15,197320.95197032334
2023-12-18,197216.4372336665
2023-12-19,194765.05874852816
2023-12-20,195655.18546175814
2023-12-21,197937.30081255312
2023-12-22,198395.55977264073
2023-12-25,196784.7803233417
2023-12-26,199637.36215255747
2023-12-27,202331.78652973913
2023-12-28,201200.5900450414
2023-12-29,199938.77077548736
2024-01-02,198587.54077431213
2024-01-03,194965.08342681563
2024-01-04,195269.53894707232
2024-01-05,195477.14052477074
2024-01-08,194985.31627130308
2024-01-09,192750.628600928
2024-01-10,191116.34829607527
2024-01-11,191235.73801608098
2024-01-12,190671.398980739
2024-01-15,189936.3646785436
2024-01-16,190775.0416136414
2024-01-17,190827.0762364666
2024-01-18,191195.91206215104
2024-01-19,192196.92841219518
2024-01-22,195385.69064122182
2024-01-23,196723.01347597007
2024-01-24,195591.91146052908
2024-01-25,195475.62742292703
2024-01-26,193635.44400723188
2024-01-29,194977.05824580044
2024-01-30,197141.8626506694
2024-01-31,196320.22101930124
2024-02-01,200641.89628130774
2024-02-02,204369.74608861667
2024-02-05,205576.41786190006
2024-02-15,212286.53583646254
2024-02-16,209553.52947292657
2024-02-19,203859.0968041577
2024-02-20,201943.0960263737
2024-02-21,200910.21352045838
2024-02-22,202910.21131715845
2024-02-23,204324.51536373646
2024-02-26,204352.02617826377
2024-02-27,199682.96550969084
2024-02-29,202755.8054733757
2024-03-01,201757.53663051402
2024-03-04,204447.16485636611
2024-03-05,208489.8362102009
2024-03-06,213498.34510132196
2024-03-07,209981.33836473193
2024-03-08,201759.8450673917
2024-03-11,202162.40988895946
2024-03-12,205517.00417928852
2024-03-13,207112.87206839796
2024-03-14,198385.75452299003
2024-03-15,199084.2505959676
2024-03-18,205664.28916231915
2024-03-19,204300.660046243
2024-03-20,202559.20158382968
2024-03-21,204142.10657932874
2024-03-22,203548.193290193
2024-03-25,205076.94675272977
2024-03-26,200465.40466577082
2024-03-27,200831.21128426588
2024-03-28,197882.58016970984
2024-03-29,197502.89409630222
2024-04-01,196155.7486926861
2024-04-02,200407.35363677092
2024-04-03,201432.41784693633
2024-04-08,201007.800727898
2024-04-09,205327.08541304508
2024-04-10,203291.82146063872
2024-04-11,201452.59454182594
2024-04-12,205632.10671397988
2024-04-15,200734.24414450375
2024-04-16,191453.76162481186
2024-04-17,199651.12682484128
2024-04-18,202296.87440981972
2024-04-19,193977.24377592758
2024-04-22,187508.45153381006
2024-04-23,187781.94870178425
2024-04-24,190690.51277843976
2024-04-25,189590.17631009902
2024-04-26,191293.30424703393
2024-04-29,191807.49637180415
2024-04-30,190561.50785291306
2024-05-02,189568.93848735373
2024-05-03,188873.49477198668
2024-05-06,188445.7811207346
2024-05-07,188673.2715236459
2024-05-08,187962.2875216152
2024-05-09,187278.24412324093
2024-05-10,188302.13466167983
2024-05-13,190171.48404263292
2024-05-14,189867.20221993446
2024-05-15,191466.3306718823
2024-05-16,196571.82624454235
2024-05-17,193933.27824168667
2024-05-20,192166.8275060043
2024-05-21,189622.84409431985
2024-05-22,191017.84949523522
2024-05-23,191343.88531687422
2024-05-24,194232.67138479248
2024-05-27,199698.01569719944
2024-05-28,203568.8499743446
2024-05-29,200491.17458318488
2024-05-30,198625.94107049188
2024-05-31,192264.56708806488
2024-06-03,193302.55253711165
2024-06-04,190491.9829063452
2024-06-05,192526.8669999811
2024-06-06,193386.82034874594
2024-06-07,194415.75990315166
2024-06-11,184639.0272184125
2024-06-12,182215.4602507579
2024-06-13,186090.71918569534
2024-06-14,189148.29753215503
2024-06-17,187457.65680573427
2024-06-18,189452.7049604017
2024-06-19,189735.3187076272
2024-06-20,192509.38304415182
2024-06-21,192099.8743833859
2024-06-24,188507.1614914205
2024-06-25,189183.34256725034
2024-06-26,189619.34647566403
2024-06-27,190765.8154089525
2024-06-28,191471.10388336997
2024-07-01,191560.8662092596
2024-07-02,189621.22604956335
2024-07-03,193122.560244598
2024-07-04,194349.5161590568
2024-07-05,193431.10037706606
