Date,Equity
2023-06-19,198785.25273437082
2023-06-20,196267.25089162716
2023-06-21,199550.9537720723
2023-06-26,196495.60433978317
2023-06-27,187273.53593525532
2023-06-28,188008.90311530215
2023-06-29,191296.72912122798
2023-06-30,195804.17855397612
2023-07-03,203680.68749833474
2023-07-04,212027.42959038247
2023-07-05,207539.3581656635
2023-07-06,206311.94544246932
2023-07-07,203444.41653005415
2023-07-10,204899.75514465958
2023-07-11,212951.08493976155
2023-07-12,222836.16807957762
2023-07-13,227086.48059578988
2023-07-14,232993.52524979392
2023-07-17,236261.02194917918
2023-07-18,232633.12915086525
2023-07-19,223571.02169516098
2023-07-20,230126.86382535653
2023-07-21,242052.1600948156
2023-07-24,248052.67141088538
2023-07-25,243136.0900403841
2023-07-26,241299.79775629277
2023-07-27,241781.81908114307
2023-07-28,246760.5878096932
2023-07-31,234895.44074461953
2023-08-01,227262.78336761694
2023-08-02,208566.3505685437
2023-08-04,209527.6224250256
2023-08-07,221161.78599326767
2023-08-08,220242.5308439348
2023-08-09,219297.47397974986
2023-08-10,206905.8563224333
2023-08-11,209393.8733837932
2023-08-14,205074.12493368005
2023-08-15,208379.62030999188
2023-08-16,211925.87406393545
2023-08-17,213597.4691390696
2023-08-18,210310.23364661145
2023-08-21,210203.02553575172
2023-08-22,212333.93257917452
2023-08-23,213847.49471870405
2023-08-24,215789.64085183592
2023-08-25,213844.58138399041
2023-08-28,212776.68777039155
2023-08-29,212365.11400328393
2023-08-30,212179.14370763564
2023-08-31,212816.6042765104
2023-09-01,212152.8153772304
2023-09-04,212535.8849237747
2023-09-05,213159.97990226606
2023-09-06,214301.5766757406
2023-09-07,214351.7406645453
2023-09-08,214254.9322421559
2023-09-11,212772.76120048924
2023-09-12,212348.50563117466
2023-09-13,212501.2094848648
2023-09-14,213098.91807776885
2023-09-15,212551.75049687282
2023-09-18,211025.25483779964
2023-09-19,210280.55860550352
2023-09-20,208559.1860788905
2023-09-21,205503.07320095474
2023-09-22,205021.9175376834
2023-09-25,205788.15601402876
2023-09-26,206376.89601658098
2023-09-27,208119.35753346724
2023-09-28,208334.18501633726
2023-10-02,207213.08820742005
2023-10-03,207280.41859884738
2023-10-04,207754.53965833155
2023-10-05,209053.09692089312
2023-10-06,210280.4658861132
2023-10-11,209502.75902506904
2023-10-12,208667.77605411733
2023-10-13,208990.17191875345
2023-10-16,208869.60298721062
2023-10-17,207230.22394889646
2023-10-18,204240.10145407027
2023-10-19,204494.48078102685
2023-10-20,203245.19842466412
2023-10-23,201202.4855321971
2023-10-24,200746.33372980412
2023-10-25,200723.94067088308
2023-10-26,199458.88108752161
2023-10-27,199023.49084639517
2023-10-30,200219.4173165322
2023-10-31,199357.922948499
2023-11-01,199619.77955978765
2023-11-02,200631.87422597903
2023-11-03,200993.9513047627
2023-11-06,202278.87356579836
2023-11-07,203299.18899176383
2023-11-08,204418.23635215114
2023-11-09,204635.7566174799
2023-11-10,201717.13813377888
2023-11-13,201624.0230734507
2023-11-14,202505.7510924738
2023-11-15,201651.31851945136
2023-11-16,201370.47354772832
2023-11-17,203034.6666768956
2023-11-20,202597.50505328155
2023-11-21,202845.60082652228
2023-11-22,202638.2738288517
2023-11-23,201151.8381803018
2023-11-24,200569.4694458172
2023-11-27,197684.41300665072
2023-11-28,201219.35849197494
2023-11-29,202770.36642052606
2023-11-30,203083.46411447378
2023-12-01,203216.77390262237
2023-12-04,203555.4410927557
2023-12-05,204748.90476792338
2023-12-06,202299.99750136732
2023-12-07,202706.27171764642
2023-12-08,206487.47824687115
2023-12-11,201962.43217569025
2023-12-12,205032.662152757
2023-12-13,205537.51232803846
2023-12-14,206999.4147330067
2023-12-15,205815.3819631733
2023-12-18,205706.8176047855
2023-12-19,203150.88591860878
2023-12-20,204071.664694729
2023-12-21,206447.66955153763
2023-12-22,206925.65143188476
2023-12-25,205245.52506580018
2023-12-26,208220.73647016956
2023-12-27,211031.00219602522
2023-12-28,209851.23924137483
2023-12-29,208535.0938032757
2024-01-02,207125.82428043854
2024-01-03,203347.6338209978
2024-01-04,203665.2066274013
2024-01-05,203881.75433058318
2024-01-08,203368.79554082564
2024-01-09,201038.05176945374
2024-01-10,199333.4621433934
2024-01-11,199457.97869297123
2024-01-12,198869.37773487036
2024-01-15,198102.74271257006
2024-01-16,198977.48415322788
2024-01-17,199031.7536650631
2024-01-18,199416.446972347
2024-01-19,200460.5077671839
2024-01-22,203786.37026726425
2024-01-23,205181.1945266459
2024-01-24,204001.45561724104
2024-01-25,203880.17456321415
2024-01-26,201960.87269633022
2024-01-29,203360.1700528366
2024-01-30,205618.05221903895
2024-01-31,204761.0790027465
2024-02-01,209268.56014377417
2024-02-02,213156.69266480816
2024-02-05,214415.24492749872
2024-02-15,221413.87261262073
2024-02-16,218563.35841055197
2024-02-19,212624.0873912711
2024-02-20,210625.70698272233
2024-02-21,209548.42346255423
2024-02-22,211634.40631109165
2024-02-23,213109.5151656766
2024-02-26,213138.2064899477
2024-02-27,208268.39440164968
2024-02-29,211473.35480758752
2024-03-01,210432.16787635925
2024-03-04,213237.435495452
2024-03-05,217453.91492005158
2024-03-06,222677.77362153016
2024-03-07,219009.5474360513
2024-03-08,210434.5759460489
2024-03-11,210854.449628111
2024-03-12,214353.2794100336
2024-03-13,216017.76183388958
2024-03-14,206915.4239149911
2024-03-15,207643.9528985847
2024-03-18,214506.8975525225
2024-03-19,213084.64020298677
2024-03-20,211268.30300978987
2024-03-21,211387.06758309828
2024-03-22,209602.58203196104
2024-03-25,211197.60412584632
2024-03-26,206746.24760916943
2024-03-27,206538.21790542314
2024-03-28,204580.6876125801
2024-03-29,204138.3702423718
2024-04-01,202816.4150386136
2024-04-02,207261.6690876155
2024-04-03,208361.52801398182
2024-04-08,207885.83544044168
2024-04-09,212445.30822111486
2024-04-10,210341.38416839862
2024-04-11,208451.30237874365
2024-04-12,212861.71958605424
2024-04-15,207718.98816505348
2024-04-16,198101.83923092583
2024-04-17,206568.5736768011
2024-04-18,209549.00332959474
2024-04-19,199963.95194380142
2024-04-22,193247.32408522075
2024-04-23,193439.51919540638
2024-04-24,196451.02714736626
2024-04-25,195422.41967160048
2024-04-26,197244.5834649047
2024-04-29,197953.5785439621
2024-04-30,196813.69235532387
2024-05-02,195869.2361482722
2024-05-03,195246.14778261018
2024-05-06,194822.81851616714
2024-05-07,195136.12855301672
2024-05-08,194248.21323309347
2024-05-09,193412.09487871788
2024-05-10,194428.54599240603
2024-05-13,194409.17112600623
2024-05-14,194134.19146515973
2024-05-15,195133.97553702767
2024-05-16,201170.53334039485
2024-05-17,197994.76229831576
2024-05-20,196363.4799611396
2024-05-21,193483.73849205856
2024-05-22,194984.93290277064
2024-05-23,195286.37273770303
2024-05-24,198826.82111706867
2024-05-27,204835.0820457729
2024-05-28,208610.91654356377
2024-05-29,205378.93948086578
2024-05-30,203439.24218728842
2024-05-31,196740.75229790754
2024-06-03,197646.06590879985
2024-06-04,195104.52950540348
2024-06-05,198032.25654398874
2024-06-06,198049.94221687148
2024-06-07,200716.33528801176
2024-06-11,190005.83331467013
2024-06-12,187445.9210223555
2024-06-13,191645.188859174
2024-06-14,194872.35130124545
2024-06-17,193070.62082464798
2024-06-18,195258.93697986082
